1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954991815140e-03,3.872986573676056449e-03,4.472135954991815140e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03,4.472135954999578895e-03
3.849853263307439022e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.849853263307439022e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01,3.850000025212506927e+01
5.183386421616890516e+01,5.183386421616890516e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.183386421616890516e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01,5.186092536899691652e+01
1.527119623274048044e+00,1.527119623274048044e+00,1.527119623274048044e+00,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,1.527119623274048044e+00,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01,5.181397003304911664e+01
4.638271405155738591e+01,4.638271405155738591e+01,4.638271405155738591e+01,4.638271405155738591e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.638271405155738591e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01,4.643447052224993143e+01
5.444907066701652809e+01,5.444907066701652809e+01,5.444907066701652809e+01,5.444907066701652809e+01,5.444907066701652809e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907066701652809e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01,5.444907163721853749e+01
5.227829987331246286e+01,5.227829987331246286e+01,5.227829987331246286e+01,5.227829987331246286e+01,5.227829987331246286e+01,5.227829987331246286e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227829987331246286e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01,5.227839534494743390e+01
2.176175674400987603e+01,2.176175674400987603e+01,2.176175674400987603e+01,2.176175674400987603e+01,2.176175674400987603e+01,2.176175674400987603e+01,2.176175674400987603e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,2.176175674400987603e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01,4.971477185136146204e+01
2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,2.096922122177119263e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,2.096922122177119263e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01,8.112374346076356346e+01
