timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,posterior_mean,posterior_std,log_marginal_likelihood,constant_value,length_scale,Participant ID,Birthdate,Gender
2025-08-12 16:05:46,250,500,127.0,2.5065269470214844,1754982343.9164286,1754982346.4229555,1,0.0,1.0,0.0,1.0,0.05000000000000001,25081216,2007-02-05,여성
2025-08-12 16:05:49,5,500,5.5,2.801187753677368,1754982347.0876896,1754982349.8888774,1,127.0,0.004472135954999579,4.49094810900672,9.999999999999997e-06,9.999999999999997e-06,25081216,2007-02-05,여성
2025-08-12 16:05:52,10,500,19.0,1.6409387588500977,1754982350.819191,1754982352.4601297,0,126.98911521938354,60.749999835293515,-2.8378770664093453,0.9998208213350369,0.0001791732425274527,25081216,2007-02-05,여성
2025-08-12 16:05:55,500,500,475.5,1.6650125980377197,1754982353.5069647,1754982355.1719773,1,125.28622134360208,60.734732540689365,-3.0700606089865223,1.2197606752635244,0.02799724326610252,25081216,2007-02-05,여성
2025-08-12 16:05:58,375,500,417.5,1.723076581954956,1754982356.3934255,1754982358.116502,0,475.49718122362816,190.197597278279,-3.230086670875675,1.1311937092383402,9.999999999999997e-06,25081216,2007-02-05,여성
2025-08-12 16:06:02,115,500,118.5,3.4580910205841064,1754982359.230593,1754982362.688684,0,491.80172470205923,62.09095855054121,-3.752705485389911,1.01482562066413,0.0033977040912017346,25081216,2007-02-05,여성
2025-08-12 16:06:06,445,500,365.0,2.4638283252716064,1754982363.7405639,1754982366.2043922,1,504.31683529511577,26.234039239969796,-4.581553195443286,1.1694230277917668,0.0006990560868160333,25081216,2007-02-05,여성
2025-08-12 16:06:08,500,500,412.5,1.6252245903015137,1754982367.2433815,1754982368.868606,1,442.42081298448875,75.98935565121555,-6.570232403223257,1.4612754319009367,0.11618014346815918,25081216,2007-02-05,여성
2025-08-12 16:06:13,235,500,149.0,3.440751075744629,1754982370.2975214,1754982373.7382724,0,433.5866616981714,69.00384974405584,-6.6663311449602185,1.3371454971196821,0.10246781791389516,25081216,2007-02-05,여성
2025-08-12 16:06:16,5,500,4.5,2.049441337585449,1754982374.9385495,1754982376.9879909,0,434.91456999240836,65.13913648104543,-7.16511004488771,1.3679704049681747,0.0994374150425976,25081216,2007-02-05,여성
2025-08-12 16:06:19,175,500,30.0,1.7670598030090332,1754982378.221485,1754982379.9885447,1,438.9916360712046,83.83530296619108,-6.805414195454377,0.7497664149769567,0.02180610674760785,25081216,2007-02-05,여성
2025-08-12 16:06:22,500,500,291.5,1.5676777362823486,1754982381.316989,1754982382.8846667,0,434.1297780923038,61.85800309217682,-7.685231230495285,1.1169968091515168,0.0893131603417295,25081216,2007-02-05,여성
2025-08-12 16:06:26,340,500,268.5,2.3256430625915527,1754982384.195395,1754982386.521038,1,392.0546932744997,75.06844258602365,-10.049637674992477,0.8785373217166366,0.14443006681450657,25081216,2007-02-05,여성
2025-08-12 16:06:29,5,500,5.0,1.4979937076568604,1754982387.7624934,1754982389.260487,1,393.25733002231414,71.28536471742888,-10.594112392030393,0.971860355948172,0.14261319599654704,25081216,2007-02-05,여성
2025-08-12 16:06:34,500,500,394.5,3.4169554710388184,1754982390.6865034,1754982394.103459,1,393.23850544581796,67.14863681302815,-10.486674030305613,0.9539170755212415,0.12653908886053222,25081216,2007-02-05,여성
2025-08-12 16:06:37,155,500,151.0,1.9421212673187256,1754982395.1741722,1754982397.1162934,0,394.2786857286736,64.11197528438457,-10.2970952833703,0.9288278941594492,0.11360259383738479,25081216,2007-02-05,여성
2025-08-12 16:06:40,5,500,14.0,1.6960170269012451,1754982398.740104,1754982400.436121,0,394.7800363783947,65.27144853430647,-11.370035475912417,1.1335065522606456,0.12755640264702434,25081216,2007-02-05,여성
2025-08-12 16:06:44,500,500,377.0,2.4829752445220947,1754982401.6866229,1754982404.169598,1,394.7971460860331,62.42794963418438,-11.23666890369644,1.1127434810097814,0.1170159685320223,25081216,2007-02-05,여성
2025-08-12 16:06:47,320,500,403.5,1.5911338329315186,1754982405.988681,1754982407.579815,0,392.10690679702327,60.58438676870898,-11.112627882334104,1.0612305661714732,0.10925879649788525,25081216,2007-02-05,여성
2025-08-12 16:06:51,150,500,165.5,2.4841434955596924,1754982409.1024318,1754982411.5865753,0,391.4829818697032,67.34191674392677,-13.285537458940484,0.917065968749454,0.13366383043220675,25081216,2007-02-05,여성
