timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,posterior_mean,posterior_std,log_marginal_likelihood,constant_value,length_scale,Participant ID,Birthdate,Gender
2025-08-12 13:51:56,270,500,255.5,2.3723113536834717,1754974313.8244233,1754974316.1967347,0,0.0,1.0,0.0,1.0,0.05000000000000001,25081215,2003-02-15,여성
2025-08-12 13:51:59,5,500,43.5,2.272569417953491,1754974317.1732125,1754974319.445782,0,255.5,0.004472135954999579,4.49094810900672,9.999999999999997e-06,9.999999999999997e-06,25081215,2003-02-15,여성
2025-08-12 13:52:02,10,500,64.5,2.049791097640991,1754974320.6291533,1754974322.6789443,0,255.4904424374031,105.99999938794215,-2.8378770664093453,0.9999098228678944,9.016558384433799e-05,25081215,2003-02-15,여성
2025-08-12 13:52:06,500,500,470.0,2.275942087173462,1754974323.819694,1754974326.0956361,1,253.17083784779106,106.68999089864766,-2.9523593981215486,1.2313576287722867,0.02177045938200908,25081215,2003-02-15,여성
2025-08-12 13:52:09,500,500,413.0,1.8099942207336426,1754974327.276353,1754974329.086347,1,467.8122446020593,17.719627376504945,-3.0230253256215844,3.259982057592982,0.005367764954828258,25081215,2003-02-15,여성
2025-08-12 13:52:14,245,500,306.0,2.835235357284546,1754974331.8599732,1754974334.6952085,0,438.2308308786262,38.14103439587051,-3.587554108916174,1.7886054874151815,0.026400576363799305,25081215,2003-02-15,여성
2025-08-12 13:52:21,120,500,276.5,5.001651048660278,1754974336.5106425,1754974341.5122936,1,438.0678230107693,135.7913354550893,-4.778273263649412,0.8922144045665672,0.03381186642538339,25081215,2003-02-15,여성
2025-08-12 13:52:26,390,500,360.5,4.009023904800415,1754974342.7024698,1754974346.7114937,0,438.00234330412775,115.29665327279028,-6.044751909757009,0.9334390105363924,0.03596230790168015,25081215,2003-02-15,여성
2025-08-12 13:52:29,185,500,289.0,2.100311756134033,1754974347.8784235,1754974349.9787352,0,440.07871341213706,47.28191466051084,-7.065542014349581,0.9452754753164068,0.03992532074270043,25081215,2003-02-15,여성
2025-08-12 13:52:32,80,500,168.5,1.3337972164154053,1754974351.1606998,1754974352.494497,0,439.184786271377,38.930512902190344,-7.531851276527899,1.2702377574060186,0.04355321080349444,25081215,2003-02-15,여성
2025-08-12 13:52:36,345,500,498.5,2.6818156242370605,1754974353.8958652,1754974356.5776808,1,438.9946639859278,38.03971880906077,-7.640293100351122,1.210632444094157,0.04371507248875654,25081215,2003-02-15,여성
2025-08-12 13:52:40,500,500,473.0,2.533083438873291,1754974358.4276114,1754974360.9606948,0,437.6071642550445,74.80481956262946,-11.171461843349103,2.126599371852499,0.20104382110392133,25081215,2003-02-15,여성
2025-08-12 13:52:45,445,500,472.0,2.2536017894744873,1754974363.057535,1754974365.3111367,1,484.22919629667354,107.8158297417202,-11.216510853343017,0.7840835016239084,0.04174404696055197,25081215,2003-02-15,여성
2025-08-12 13:52:50,5,500,150.0,4.024406909942627,1754974366.6527863,1754974370.6771932,1,455.91639801902267,67.74869955186387,-11.445103909035343,2.6004297241237135,0.15734685182131916,25081215,2003-02-15,여성
2025-08-12 13:52:54,5,500,145.0,2.478175163269043,1754974371.831638,1754974374.3098133,1,455.62481382878696,65.71572190988918,-11.80032126869016,2.0624325352810313,0.15712789014985828,25081215,2003-02-15,여성
2025-08-12 13:52:58,500,500,474.5,2.5839293003082275,1754974375.6934175,1754974378.2773468,0,455.35515658367285,63.88674218404556,-11.986055203321339,1.878141035670384,0.14976982145032214,25081215,2003-02-15,여성
2025-08-12 13:53:01,5,500,10.0,2.263622999191284,1754974379.5297155,1754974381.7933385,0,459.95257281352576,60.718065356938965,-11.905522764190426,2.0057276642013577,0.13571619850795003,25081215,2003-02-15,여성
2025-08-12 13:53:07,500,500,483.5,4.373919725418091,1754974383.052631,1754974387.4265506,1,459.37688242386974,63.716141110181546,-12.164247772462135,2.034736271175671,0.1306302686141742,25081215,2003-02-15,여성
2025-08-12 13:53:10,250,500,352.5,2.27272367477417,1754974388.6539893,1754974390.926713,1,463.9525547773085,61.471283844245455,-12.029754436940802,2.175536429163148,0.12030828646311578,25081215,2003-02-15,여성
2025-08-12 13:53:15,5,500,210.0,3.06233286857605,1754974392.4972737,1754974395.5596066,1,463.6139309307648,59.63317503829684,-12.54886039627806,2.3026313658115716,0.11969187465537978,25081215,2003-02-15,여성
