timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,posterior_mean,posterior_std,log_marginal_likelihood,constant_value,length_scale,Participant ID,Birthdate,Gender
2025-08-12 14:07:49,80,500,35.0,1.652143955230713,1754975268.226302,1754975269.8784459,0,0.0,1.0,0.0,1.0,0.05000000000000001,25081214,2006-07-19,남성
2025-08-12 14:07:51,5,500,4.5,1.4325132369995117,1754975270.3732033,1754975271.8057165,0,35.0,0.004472135954999579,4.49094810900672,9.999999999999997e-06,9.999999999999997e-06,25081214,2006-07-19,남성
2025-08-12 14:07:54,25,500,13.0,1.7594871520996094,1754975272.6950903,1754975274.4545774,0,19.750166876883934,15.249999955533447,-2.8378770664093453,1.0942746424671791e-05,0.9999890514218963,25081214,2006-07-19,남성
2025-08-12 14:07:57,500,500,462.5,2.2294092178344727,1754975275.4096398,1754975277.639049,1,50.08757265213832,34.27914523399966,-3.3250978144390695,7.1220818044403496,9.999999999999997e-06,25081214,2006-07-19,남성
2025-08-12 14:08:00,340,500,382.5,2.088467836380005,1754975278.7329473,1754975280.8214152,1,462.45889471727264,27.439633252741427,-0.5040384338887467,2.093724122549978,0.00010122493160650031,25081214,2006-07-19,남성
2025-08-12 14:08:03,215,500,170.5,1.950326681137085,1754975282.0082457,1754975283.9585724,1,465.7625680196255,12.839392500827353,-0.9087485214318924,0.9147554953300729,0.000364423246860037,25081214,2006-07-19,남성
2025-08-12 14:08:07,440,500,322.0,2.080528497695923,1754975285.0408525,1754975287.121381,0,475.4763353819485,6.566274378682702,-0.3300786566679692,1.2068646042610394,4.8546678144098594e-05,25081214,2006-07-19,남성
2025-08-12 14:08:10,500,500,430.0,1.8321197032928467,1754975288.1742718,1754975290.0063915,0,417.02895964958066,65.915261875414,-5.940125585824216,1.3846729097178812,0.08899126932789106,25081214,2006-07-19,남성
2025-08-12 14:08:12,245,500,169.0,1.7710871696472168,1754975291.2112129,1754975292.9823,0,424.28805474516594,57.043378603831236,-5.595329892585919,1.3826613211550356,0.06837514850374213,25081214,2006-07-19,남성
2025-08-12 14:08:16,5,500,1.5,1.9673373699188232,1754975294.1910272,1754975296.1583645,1,425.84443569876,55.89660605827234,-6.209130344480794,1.5787099431602416,0.07394436742276918,25081214,2006-07-19,남성
2025-08-12 14:08:20,500,500,462.5,3.255849599838257,1754975297.48209,1754975300.7379396,0,426.2610539013783,51.09028907814479,-5.751634656234179,1.5520489757630824,0.06124978946363032,25081214,2006-07-19,남성
2025-08-12 14:08:23,145,500,86.0,1.4327425956726074,1754975301.805762,1754975303.2385046,1,450.4952786312729,65.11113754059873,-4.434779569167358,0.6749380106851209,0.006666920937558021,25081214,2006-07-19,남성
2025-08-12 14:08:27,390,500,139.0,2.81423282623291,1754975304.4561152,1754975307.270348,1,450.45239331002745,44.88390215163358,-4.839033287384979,0.7115459844399393,0.006621899710162281,25081214,2006-07-19,남성
2025-08-12 14:08:31,295,500,245.5,3.3498594760894775,1754975308.4370978,1754975311.7869573,1,464.4677425446026,79.28094318194405,-8.431574596438802,0.7547434705019657,0.0075652559125878585,25081214,2006-07-19,남성
2025-08-12 14:08:34,175,500,139.0,1.243553638458252,1754975313.0508342,1754975314.2943878,1,465.03931351909205,53.829467851936904,-9.599069861326232,0.7317409870668772,0.00815479733238823,25081214,2006-07-19,남성
2025-08-12 14:08:38,470,500,374.5,2.8333446979522705,1754975315.5874326,1754975318.4207773,1,468.27082874426617,43.02876240666195,-9.737792406754618,0.781183974799962,0.008237604874806428,25081214,2006-07-19,남성
2025-08-12 14:08:43,110,500,48.0,2.4325106143951416,1754975320.8049197,1754975323.2374303,0,449.83848728044813,49.27420441462835,-10.644779889859153,0.7013373388129225,0.008822945697371609,25081214,2006-07-19,남성
2025-08-12 14:08:46,365,500,112.5,1.6183128356933594,1754975324.716081,1754975326.3343937,0,449.6712881998145,30.928786744373802,-10.275064545854594,0.705526896040624,0.0084477775542366,25081214,2006-07-19,남성
2025-08-12 14:08:48,55,500,44.0,1.1958911418914795,1754975327.6586876,1754975328.8545787,1,450.55737561592787,63.11442101737066,-14.498089892477331,0.7194452283691345,0.009570638622564472,25081214,2006-07-19,남성
2025-08-12 14:08:52,270,500,252.5,2.552943706512451,1754975330.3336222,1754975332.886566,0,450.52249588337406,52.759882815178905,-14.440261799581956,0.7376442448467563,0.009570715687208454,25081214,2006-07-19,남성
